"unique_id","poll_id","group_id","freqgrp_grp","extgrp_grp","freqdis_grp","extdis_grp"
"2201ukhealth.t1payhlt",2,2201,TRUE,0.121212121212121,TRUE,0.1875
"2202ukhealth.t1payhlt",2,2202,FALSE,-0.0416666666666667,FALSE,0
"2203ukhealth.t1payhlt",2,2203,FALSE,-0.0909090909090909,TRUE,0.0714285714285715
"2204ukhealth.t1payhlt",2,2204,TRUE,0.0773809523809524,TRUE,0.0238095238095238
"2205ukhealth.t1payhlt",2,2205,TRUE,0.092948717948718,NA,NA
"2206ukhealth.t1payhlt",2,2206,FALSE,-0.0247252747252747,TRUE,0.0166666666666667
"2207ukhealth.t1payhlt",2,2207,FALSE,0,FALSE,0
"2208ukhealth.t1payhlt",2,2208,FALSE,-0.0738095238095238,FALSE,0
"2209ukhealth.t1payhlt",2,2209,TRUE,0.120879120879121,TRUE,0.25
"2210ukhealth.t1payhlt",2,2210,FALSE,-0.0252525252525252,FALSE,-0.0833333333333333
"2211ukhealth.t1payhlt",2,2211,TRUE,0.0357142857142857,TRUE,0.25
"2212ukhealth.t1payhlt",2,2212,TRUE,0.104166666666667,TRUE,0.125
"2213ukhealth.t1payhlt",2,2213,FALSE,-0.071969696969697,FALSE,-0.0446428571428572
"2214ukhealth.t1payhlt",2,2214,TRUE,0.125,TRUE,0.125
"2215ukhealth.t1payhlt",2,2215,FALSE,-0.0492424242424242,FALSE,-0.0119047619047619
"2201ukhealth.t1poora",2,2201,TRUE,0.00480769230769229,TRUE,0.0555555555555556
"2202ukhealth.t1poora",2,2202,TRUE,0.0368589743589743,FALSE,-0.0357142857142857
"2203ukhealth.t1poora",2,2203,TRUE,0.0738636363636364,TRUE,0.142857142857143
"2204ukhealth.t1poora",2,2204,NA,NA,FALSE,0
"2205ukhealth.t1poora",2,2205,TRUE,0.0769230769230769,TRUE,0.138888888888889
"2206ukhealth.t1poora",2,2206,FALSE,-0.00769230769230766,FALSE,-0.0479797979797979
"2207ukhealth.t1poora",2,2207,TRUE,0.22979797979798,TRUE,0.291666666666667
"2208ukhealth.t1poora",2,2208,FALSE,-0.132291666666667,FALSE,-0.25
"2209ukhealth.t1poora",2,2209,TRUE,0.196428571428571,TRUE,0.5
"2210ukhealth.t1poora",2,2210,FALSE,-0.145833333333333,FALSE,-0.0625
"2211ukhealth.t1poora",2,2211,TRUE,0.0178571428571428,TRUE,0.1875
