"unique_id","poll_id","poll_name","group_id","freqgrp_grp","extgrp_grp","freqdis_grp","extdis_grp"
"9201nic2.t1global",13,"National Issues Convention 2",9201,FALSE,-0.0246153886501607,FALSE,-0.028333346048991
"9202nic2.t1global",13,"National Issues Convention 2",9202,TRUE,0.0165384595210737,TRUE,0.0231250002980233
"9203nic2.t1global",13,"National Issues Convention 2",9203,TRUE,0.0444791708141564,TRUE,0.077878784049641
"9204nic2.t1global",13,"National Issues Convention 2",9204,FALSE,-0.0407142894608632,FALSE,-0.0210000097751617
"9205nic2.t1global",13,"National Issues Convention 2",9205,FALSE,-0.0668333331743876,FALSE,-0.0637499913573265
"9206nic2.t1global",13,"National Issues Convention 2",9206,TRUE,0.0195833444595338,TRUE,0.0591666797796887
"9207nic2.t1global",13,"National Issues Convention 2",9207,TRUE,0.0505357044083732,TRUE,0.0709999799728392
"9208nic2.t1global",13,"National Issues Convention 2",9208,FALSE,-0.000833322604497311,FALSE,-0.00499999523162842
"9209nic2.t1global",13,"National Issues Convention 2",9209,FALSE,0.0266666730244954,TRUE,-0.0303571405155318
"9210nic2.t1global",13,"National Issues Convention 2",9210,TRUE,-1.98682148511153e-09,FALSE,0.0166666706403097
"9211nic2.t1global",13,"National Issues Convention 2",9211,TRUE,-0.0250000022351742,TRUE,-0.0555555555555556
"9212nic2.t1global",13,"National Issues Convention 2",9212,FALSE,5.9604644553346e-09,FALSE,0.0300000071525574
"9213nic2.t1global",13,"National Issues Convention 2",9213,FALSE,0.121428572705814,FALSE,0.133333328697417
"9214nic2.t1global",13,"National Issues Convention 2",9214,FALSE,0.0230769171164587,FALSE,0.0666666577259699
"9215nic2.t1global",13,"National Issues Convention 2",9215,FALSE,4.65661287307739e-09,TRUE,-0.0300000086426735
"9216nic2.t1global",13,"National Issues Convention 2",9216,FALSE,0.076923074057469,FALSE,0.0333333153809819
"9217nic2.t1global",13,"National Issues Convention 2",9217,TRUE,-3.19310589080857e-09,FALSE,0.0166666607062023
"9218nic2.t1global",13,"National Issues Convention 2",9218,FALSE,0.021428570151329,FALSE,0.0333333338300388
"9219nic2.t1global",13,"National Issues Convention 2",9219,FALSE,0.0285714311259133,FALSE,0.0200000017881394
"9220nic2.t1global",13,"National Issues Convention 2",9220,FALSE,1.17080553030391e-08,FALSE,0.0125000073264043
"9221nic2.t1global",13,"National Issues Convention 2",9221,FALSE,0.0866666714350383,TRUE,-0.0124999918043613
"9222nic2.t1global",13,"National Issues Convention 2",9222,FALSE,0.0933333237965901,TRUE,-0.183333327372869
"9223nic2.t1global",13,"National Issues Convention 2",9223,FALSE,0.0857142901846342,FALSE,0.0999999940395355
"9224nic2.t1global",13,"National Issues Convention 2",9224,FALSE,0.0714285799435208,FALSE,0.0714286012308939
"9201nic2.t1demo",13,"National Issues Convention 2",9201,FALSE,0.0461538342329172,FALSE,0.0833333233992258
"9202nic2.t1demo",13,"National Issues Convention 2",9202,TRUE,-0.0769230746305906,TRUE,-0.0749999955296516
"9203nic2.t1demo",13,"National Issues Convention 2",9203,FALSE,1.86264503820865e-09,FALSE,0.00909091125835071
"9204nic2.t1demo",13,"National Issues Convention 2",9204,FALSE,0.0714285671710968,FALSE,0.0799999952316284
"9205nic2.t1demo",13,"National Issues Convention 2",9205,TRUE,-0.0333333318432172,TRUE,-0.101785714072841
"9206nic2.t1demo",13,"National Issues Convention 2",9206,FALSE,0.0749999955296516,FALSE,0.0166666656732559
"9207nic2.t1demo",13,"National Issues Convention 2",9207,TRUE,-0.0500000012772425,TRUE,-0.0800000071525574
"9208nic2.t1demo",13,"National Issues Convention 2",9208,TRUE,-0.0083333278695743,FALSE,0.0749999806284906
"9209nic2.t1demo",13,"National Issues Convention 2",9209,TRUE,0.0266666730244954,TRUE,0.0625000074505806
"9210nic2.t1demo",13,"National Issues Convention 2",9210,TRUE,1.98682148511153e-09,FALSE,-0.0166666706403097
"9211nic2.t1demo",13,"National Issues Convention 2",9211,TRUE,0.0250000022351742,TRUE,0.0555555555555556
"9212nic2.t1demo",13,"National Issues Convention 2",9212,FALSE,-5.9604644553346e-09,FALSE,-0.0300000071525574
"9213nic2.t1demo",13,"National Issues Convention 2",9213,FALSE,-0.121428572705814,FALSE,-0.133333328697417
"9214nic2.t1demo",13,"National Issues Convention 2",9214,FALSE,-0.0230769171164587,FALSE,-0.0666666577259699
"9215nic2.t1demo",13,"National Issues Convention 2",9215,TRUE,4.65661287307739e-09,TRUE,0.0300000086426735
"9216nic2.t1demo",13,"National Issues Convention 2",9216,TRUE,0.076923074057469,TRUE,0.114285710666861
"9217nic2.t1demo",13,"National Issues Convention 2",9217,TRUE,3.19310589080857e-09,FALSE,-0.0166666607062023
"9218nic2.t1demo",13,"National Issues Convention 2",9218,FALSE,-0.021428570151329,FALSE,-0.0333333338300388
"9219nic2.t1demo",13,"National Issues Convention 2",9219,FALSE,-0.0285714311259133,FALSE,-0.0200000017881394
"9220nic2.t1demo",13,"National Issues Convention 2",9220,TRUE,1.17080553030391e-08,TRUE,0.012500012293458
"9221nic2.t1demo",13,"National Issues Convention 2",9221,FALSE,-0.0866666714350383,TRUE,0.0124999918043613
"9222nic2.t1demo",13,"National Issues Convention 2",9222,TRUE,0.0933333237965901,TRUE,0.183333327372869
"9223nic2.t1demo",13,"National Issues Convention 2",9223,FALSE,-0.0857142901846342,FALSE,-0.0999999940395355
"9224nic2.t1demo",13,"National Issues Convention 2",9224,TRUE,0.0714285799435208,TRUE,0.157142856291362
"9201nic2.t1forai1",13,"National Issues Convention 2",9201,FALSE,-0.0461538342329172,FALSE,-0.0833333233992258
"9202nic2.t1forai1",13,"National Issues Convention 2",9202,TRUE,0.0769230746305906,TRUE,0.0749999955296516
"9203nic2.t1forai1",13,"National Issues Convention 2",9203,FALSE,-1.86264503820865e-09,FALSE,-0.00909091125835071
"9204nic2.t1forai1",13,"National Issues Convention 2",9204,FALSE,-0.0714285671710968,FALSE,-0.0799999952316284
"9205nic2.t1forai1",13,"National Issues Convention 2",9205,TRUE,0.0333333318432172,TRUE,0.112500004470348
"9206nic2.t1forai1",13,"National Issues Convention 2",9206,FALSE,-0.0749999955296516,FALSE,-0.0166666656732559
"9207nic2.t1forai1",13,"National Issues Convention 2",9207,TRUE,0.0500000012772425,TRUE,0.0800000071525574
"9208nic2.t1forai1",13,"National Issues Convention 2",9208,FALSE,-0.0083333278695743,FALSE,-0.0749999806284906
"9209nic2.t1forai1",13,"National Issues Convention 2",9209,FALSE,0.0619080781936647,FALSE,0.043216772377491
"9210nic2.t1forai1",13,"National Issues Convention 2",9210,FALSE,0.0536904851595564,FALSE,0.0498594741026567
"9211nic2.t1forai1",13,"National Issues Convention 2",9211,FALSE,0.0871961805969477,FALSE,0.0674823607717242
"9212nic2.t1forai1",13,"National Issues Convention 2",9212,FALSE,0.0646494805812835,FALSE,0.0680009990930557
"9213nic2.t1forai1",13,"National Issues Convention 2",9213,FALSE,0.0404166664396014,FALSE,0.0664722005526225
"9214nic2.t1forai1",13,"National Issues Convention 2",9214,FALSE,0.00418956004656301,TRUE,-0.0406994024912515
"9215nic2.t1forai1",13,"National Issues Convention 2",9215,FALSE,0.0543433874845508,FALSE,0.0893154919147493
"9216nic2.t1forai1",13,"National Issues Convention 2",9216,FALSE,0.0614736011395089,TRUE,-0.0481717629092079
"9217nic2.t1forai1",13,"National Issues Convention 2",9217,FALSE,0.0524872413703374,FALSE,0.0285962323347729
"9218nic2.t1forai1",13,"National Issues Convention 2",9218,FALSE,0.0538407010691506,FALSE,0.0441137502590814
"9219nic2.t1forai1",13,"National Issues Convention 2",9219,FALSE,0.074804425239563,FALSE,0.0639970242977143
"9220nic2.t1forai1",13,"National Issues Convention 2",9220,FALSE,0.0275276345866067,FALSE,0.0254427045583724
"9221nic2.t1forai1",13,"National Issues Convention 2",9221,FALSE,0.0391567428906761,TRUE,-0.0621040889195029
"9222nic2.t1forai1",13,"National Issues Convention 2",9222,FALSE,0.0508961598078411,FALSE,0.00841598709424329
"9223nic2.t1forai1",13,"National Issues Convention 2",9223,FALSE,0.00592049317700516,TRUE,-0.018749997019768
"9224nic2.t1forai1",13,"National Issues Convention 2",9224,FALSE,0.0744154027530127,FALSE,0.0918154886790685
"9201nic2.t1trade_b",13,"National Issues Convention 2",9201,FALSE,0.0711653049175559,FALSE,0.0115823447704317
"9202nic2.t1trade_b",13,"National Issues Convention 2",9202,TRUE,-0.0226381237690265,FALSE,0.0387834832072259
"9203nic2.t1trade_b",13,"National Issues Convention 2",9203,FALSE,0.049383068457246,TRUE,-0.0100892668420614
"9204nic2.t1trade_b",13,"National Issues Convention 2",9204,FALSE,0.0731753025736126,TRUE,-0.00131945013999923
"9205nic2.t1trade_b",13,"National Issues Convention 2",9205,FALSE,0.0811541095376016,TRUE,-0.0408712270270496
"9206nic2.t1trade_b",13,"National Issues Convention 2",9206,FALSE,0.0513186256090802,FALSE,0.00897818803787243
"9207nic2.t1trade_b",13,"National Issues Convention 2",9207,FALSE,0.0939944812229703,FALSE,0.00937833653556019
"9208nic2.t1trade_b",13,"National Issues Convention 2",9208,FALSE,0.0549842889110248,TRUE,-0.0611830428242688
"9209nic2.t1trade_b",13,"National Issues Convention 2",9209,FALSE,-0.0619080781936647,FALSE,-0.043216772377491
"9210nic2.t1trade_b",13,"National Issues Convention 2",9210,TRUE,0.0536904851595564,TRUE,0.089260925849279
"9211nic2.t1trade_b",13,"National Issues Convention 2",9211,TRUE,0.0871961805969477,TRUE,0.121219131681654
"9212nic2.t1trade_b",13,"National Issues Convention 2",9212,FALSE,-0.0646494805812835,FALSE,-0.0680009990930557
"9213nic2.t1trade_b",13,"National Issues Convention 2",9213,TRUE,0.0404166664396014,TRUE,0.0789351926909553
"9214nic2.t1trade_b",13,"National Issues Convention 2",9214,FALSE,-0.00418956004656301,TRUE,0.0406994024912515
"9215nic2.t1trade_b",13,"National Issues Convention 2",9215,FALSE,-0.0543433874845508,FALSE,-0.0893154919147493
"9216nic2.t1trade_b",13,"National Issues Convention 2",9216,TRUE,0.0614736011395089,TRUE,0.0712868528706688
"9217nic2.t1trade_b",13,"National Issues Convention 2",9217,FALSE,-0.0524872413703374,FALSE,-0.0285962323347729
"9218nic2.t1trade_b",13,"National Issues Convention 2",9218,FALSE,-0.0538407010691506,FALSE,-0.0441137502590814
"9219nic2.t1trade_b",13,"National Issues Convention 2",9219,FALSE,-0.074804425239563,FALSE,-0.0639970242977143
"9220nic2.t1trade_b",13,"National Issues Convention 2",9220,FALSE,-0.0275276345866067,FALSE,-0.0254427045583724
"9221nic2.t1trade_b",13,"National Issues Convention 2",9221,TRUE,0.0391567428906761,TRUE,0.077176332473755
"9222nic2.t1trade_b",13,"National Issues Convention 2",9222,FALSE,-0.0508961598078411,FALSE,-0.00841598709424329
"9223nic2.t1trade_b",13,"National Issues Convention 2",9223,FALSE,-0.00592049317700516,TRUE,0.018749997019768
"9224nic2.t1trade_b",13,"National Issues Convention 2",9224,FALSE,-0.0744154027530127,FALSE,-0.0918154886790685
"9544501nic1.t1att1",20,"National Issues Convention",9544501,TRUE,0.0711653049175559,TRUE,0.0482886930306752
"9544502nic1.t1att1",20,"National Issues Convention",9544502,FALSE,-0.0226381237690265,FALSE,-0.0387834832072259
