"unique_id","poll_id","poll_name","group_id","freqgrp_grp","extgrp_grp","freqdis_grp","extdis_grp"
"2605aus.popparl1",5,"Australia Republic Referendum",2605,FALSE,-0.441666666666667,FALSE,-0.25
"2606aus.popparl1",5,"Australia Republic Referendum",2606,FALSE,-0.163461538461538,TRUE,0.25
"2607aus.popparl1",5,"Australia Republic Referendum",2607,TRUE,0.255952380952381,TRUE,0.333333333333333
"2608aus.popparl1",5,"Australia Republic Referendum",2608,FALSE,-0.25,FALSE,-0.25
"2609aus.popparl1",5,"Australia Republic Referendum",2609,TRUE,0.358974358974359,TRUE,0.5
"2610aus.popparl1",5,"Australia Republic Referendum",2610,TRUE,0.0446428571428572,TRUE,0.2
"2611aus.popparl1",5,"Australia Republic Referendum",2611,TRUE,0.443181818181818,TRUE,0.45
"2612aus.popparl1",5,"Australia Republic Referendum",2612,TRUE,0.284722222222222,TRUE,1
"2613aus.popparl1",5,"Australia Republic Referendum",2613,TRUE,0.301136363636364,TRUE,0.25
"2614aus.popparl1",5,"Australia Republic Referendum",2614,FALSE,-0.339285714285714,TRUE,0.125
"2615aus.popparl1",5,"Australia Republic Referendum",2615,FALSE,-0.251602564102564,FALSE,-0.541666666666667
"2616aus.popparl1",5,"Australia Republic Referendum",2616,FALSE,-0.516666666666667,FALSE,-0.5
"2617aus.popparl1",5,"Australia Republic Referendum",2617,FALSE,-0.270833333333333,FALSE,-0.1875
"2618aus.popparl1",5,"Australia Republic Referendum",2618,FALSE,-0.435714285714286,FALSE,-0.375
"2619aus.popparl1",5,"Australia Republic Referendum",2619,FALSE,-0.23489010989011,FALSE,-0.125
"2620aus.popparl1",5,"Australia Republic Referendum",2620,FALSE,-0.1,FALSE,0
"2621aus.popparl1",5,"Australia Republic Referendum",2621,FALSE,0,FALSE,0
"2622aus.popparl1",5,"Australia Republic Referendum",2622,FALSE,-0.217948717948718,TRUE,0.0625
"2623aus.popparl1",5,"Australia Republic Referendum",2623,FALSE,-0.495192307692308,FALSE,-0.5
"2624aus.popparl1",5,"Australia Republic Referendum",2624,FALSE,-0.217948717948718,FALSE,0
"29102cpl.t1res",8,"Central Power & Light",29102,TRUE,0.0458333333333333,TRUE,0.0833333333333334
"29103cpl.t1res",8,"Central Power & Light",29103,TRUE,0.171969696969697,TRUE,0.05
"29104cpl.t1res",8,"Central Power & Light",29104,FALSE,-0.1,TRUE,0.05
"29105cpl.t1res",8,"Central Power & Light",29105,FALSE,-0.172222222222222,FALSE,-0.125
"29106cpl.t1res",8,"Central Power & Light",29106,TRUE,0.0333333333333333,FALSE,-0.116666666666667
"29107cpl.t1res",8,"Central Power & Light",29107,TRUE,0.0727272727272728,TRUE,0.0750000000000001
"29108cpl.t1res",8,"Central Power & Light",29108,FALSE,-0.103333333333333,FALSE,-0.216666666666667
"29109cpl.t1res",8,"Central Power & Light",29109,FALSE,-0.0409090909090909,TRUE,0.0666666666666667
"29110cpl.t1res",8,"Central Power & Light",29110,TRUE,0.0333333333333333,TRUE,0.0166666666666666
"29111cpl.t1res",8,"Central Power & Light",29111,TRUE,0.1125,TRUE,0.0125
"29112cpl.t1res",8,"Central Power & Light",29112,FALSE,-0.261538461538461,FALSE,-0.2
"29113cpl.t1res",8,"Central Power & Light",29113,TRUE,0.167857142857143,TRUE,0.3
"29114cpl.t1res",8,"Central Power & Light",29114,TRUE,0.0538461538461538,TRUE,0.125
"29115cpl.t1res",8,"Central Power & Light",29115,FALSE,-0.049047619047619,TRUE,0.075
"29116cpl.t1res",8,"Central Power & Light",29116,FALSE,-0.181818181818182,FALSE,-0.166666666666667
"29102cpl.t1cons",8,"Central Power & Light",29102,FALSE,-0.00229266347687407,FALSE,-0.108771929824561
"29103cpl.t1cons",8,"Central Power & Light",29103,TRUE,0.100657894736842,TRUE,0.210526315789474
"29104cpl.t1cons",8,"Central Power & Light",29104,FALSE,-0.0626794258373206,TRUE,0.089473684210526
"29105cpl.t1cons",8,"Central Power & Light",29105,FALSE,-0.12953216374269,FALSE,-0.105263157894737
"29106cpl.t1cons",8,"Central Power & Light",29106,FALSE,-0.0221491228070176,FALSE,-0.0219298245614036
"29107cpl.t1cons",8,"Central Power & Light",29107,FALSE,-0.0320574162679427,TRUE,0.118421052631579
"29108cpl.t1cons",8,"Central Power & Light",29108,FALSE,-0.0128070175438596,FALSE,-0.025438596491228
"29109cpl.t1cons",8,"Central Power & Light",29109,TRUE,0.0629186602870813,TRUE,0.179824561403509
"29110cpl.t1cons",8,"Central Power & Light",29110,TRUE,0.0214912280701754,TRUE,0.0929824561403506
"29111cpl.t1cons",8,"Central Power & Light",29111,TRUE,0.133552631578947,TRUE,0.207894736842105
"29112cpl.t1cons",8,"Central Power & Light",29112,TRUE,0.0593117408906882,TRUE,0.163157894736842
"29113cpl.t1cons",8,"Central Power & Light",29113,FALSE,-0.0157027183342973,TRUE,0.271052631578947
"29114cpl.t1cons",8,"Central Power & Light",29114,FALSE,-0.0141700404858299,TRUE,0.0407894736842105
"29115cpl.t1cons",8,"Central Power & Light",29115,FALSE,-0.0589473684210526,FALSE,-0.00263157894736843
"29116cpl.t1cons",8,"Central Power & Light",29116,FALSE,-0.050956937799043,FALSE,-0.00701754385964903
"29102cpl.t1poor",8,"Central Power & Light",29102,TRUE,0.137689393939394,TRUE,0.241666666666667
"29103cpl.t1poor",8,"Central Power & Light",29103,TRUE,0.0958333333333333,TRUE,0.3
"29104cpl.t1poor",8,"Central Power & Light",29104,FALSE,-0.0431818181818181,FALSE,-0.125
"29105cpl.t1poor",8,"Central Power & Light",29105,FALSE,-0.0166666666666667,TRUE,0.1875
"29106cpl.t1poor",8,"Central Power & Light",29106,FALSE,-0.0375000000000001,TRUE,0.0499999999999999
"29107cpl.t1poor",8,"Central Power & Light",29107,TRUE,0.0454545454545454,TRUE,0.225
"29108cpl.t1poor",8,"Central Power & Light",29108,FALSE,-0.0633333333333334,TRUE,0.175
"29109cpl.t1poor",8,"Central Power & Light",29109,FALSE,-0.0159090909090909,TRUE,0.0416666666666667
"29110cpl.t1poor",8,"Central Power & Light",29110,TRUE,0.0166666666666666,TRUE,0.0416666666666667
"29111cpl.t1poor",8,"Central Power & Light",29111,FALSE,-0.122916666666667,FALSE,-0.05625
"29112cpl.t1poor",8,"Central Power & Light",29112,FALSE,-0.0692307692307692,TRUE,0.275
"29113cpl.t1poor",8,"Central Power & Light",29113,FALSE,-0.0230769230769231,TRUE,0.1
"29114cpl.t1poor",8,"Central Power & Light",29114,FALSE,-0.0576923076923077,FALSE,-0.1125
"29115cpl.t1poor",8,"Central Power & Light",29115,TRUE,0.0483333333333333,TRUE,0.275
"29116cpl.t1poor",8,"Central Power & Light",29116,TRUE,0.0454545454545454,FALSE,-0.125
