"unique_id","poll_id","group_id","freqgrp_grp","extgrp_grp","freqdis_grp","extdis_grp"
"2214ukhealth.t1option",2,2214,TRUE,0.00551470588235292,FALSE,-0.0363636363636364
"2215ukhealth.t1option",2,2215,TRUE,0.0571428571428571,TRUE,0.0714285714285714
"2201ukhealth.t1hlthfu",2,2201,FALSE,-0.0611111111111111,FALSE,-0.0083333333333333
"2202ukhealth.t1hlthfu",2,2202,FALSE,-0.0163961038961039,FALSE,-0.00464285714285714
"2203ukhealth.t1hlthfu",2,2203,FALSE,-0.0223958333333333,FALSE,-0.0572916666666667
"2204ukhealth.t1hlthfu",2,2204,FALSE,-0.0322222222222222,TRUE,0.0208333333333334
"2205ukhealth.t1hlthfu",2,2205,TRUE,0.133076923076923,TRUE,0.0791666666666667
"2206ukhealth.t1hlthfu",2,2206,TRUE,0.0723958333333333,TRUE,0.182291666666667
"2207ukhealth.t1hlthfu",2,2207,TRUE,0.0464285714285714,TRUE,0.0875
"2208ukhealth.t1hlthfu",2,2208,TRUE,0.102297794117647,TRUE,0.180357142857143
"2209ukhealth.t1hlthfu",2,2209,TRUE,0.14140625,TRUE,0.1
"2210ukhealth.t1hlthfu",2,2210,TRUE,0.0769230769230769,TRUE,0.21
"2211ukhealth.t1hlthfu",2,2211,FALSE,-0.105572916666667,FALSE,-0.125
"2212ukhealth.t1hlthfu",2,2212,TRUE,0.0267156862745099,TRUE,0.093452380952381
"2213ukhealth.t1hlthfu",2,2213,FALSE,-0.177083333333333,FALSE,-0.1075
"2214ukhealth.t1hlthfu",2,2214,FALSE,-0.00367647058823528,TRUE,0.0193181818181818
"2215ukhealth.t1hlthfu",2,2215,FALSE,-0.0589285714285714,FALSE,-0.0666666666666667
"2201ukhealth.t1ctexpt",2,2201,TRUE,0.094551282051282,TRUE,0.193452380952381
"2202ukhealth.t1ctexpt",2,2202,TRUE,0.0256410256410257,TRUE,0.0717592592592592
"2203ukhealth.t1ctexpt",2,2203,FALSE,-0.0208333333333334,FALSE,-0.0952380952380953
"2204ukhealth.t1ctexpt",2,2204,FALSE,-0.0805555555555556,FALSE,-0.0156249999999999
"2205ukhealth.t1ctexpt",2,2205,TRUE,0.0125,TRUE,0.0572916666666666
"2206ukhealth.t1ctexpt",2,2206,FALSE,-0.00520833333333326,FALSE,-0.0104166666666666
"2207ukhealth.t1ctexpt",2,2207,TRUE,0.0330815018315018,FALSE,-0.078125
"2208ukhealth.t1ctexpt",2,2208,TRUE,0.0211397058823529,TRUE,0.0089285714285714
"2209ukhealth.t1ctexpt",2,2209,TRUE,0.0134548611111112,FALSE,-0.0208333333333334
"2210ukhealth.t1ctexpt",2,2210,FALSE,-0.0865384615384616,FALSE,-0.1625
"2211ukhealth.t1ctexpt",2,2211,FALSE,-0.09375,TRUE,0.0625
"2212ukhealth.t1ctexpt",2,2212,TRUE,0.0638020833333333,FALSE,0
"2213ukhealth.t1ctexpt",2,2213,TRUE,0.0401785714285714,TRUE,0.0567708333333333
"2214ukhealth.t1ctexpt",2,2214,TRUE,0.126225490196078,TRUE,0.132575757575758
"2215ukhealth.t1ctexpt",2,2215,TRUE,0.0892857142857143,TRUE,0.126488095238095
"2201ukhealth.t1pritre",2,2201,FALSE,-0.118055555555556,FALSE,-0.0972222222222222
"2202ukhealth.t1pritre",2,2202,TRUE,0.0307539682539684,TRUE,0.0979166666666668
"2203ukhealth.t1pritre",2,2203,TRUE,0.0260416666666668,TRUE,0.125
"2204ukhealth.t1pritre",2,2204,FALSE,-0.111111111111111,TRUE,0.0208333333333334
"2205ukhealth.t1pritre",2,2205,FALSE,-0.163888888888889,FALSE,-0.104166666666667
"2206ukhealth.t1pritre",2,2206,TRUE,0.147743055555556,TRUE,0.167410714285714
"2207ukhealth.t1pritre",2,2207,TRUE,0.0810439560439562,TRUE,0.208333333333333
"2208ukhealth.t1pritre",2,2208,TRUE,0.0168504901960784,TRUE,0.0714285714285713
"2209ukhealth.t1pritre",2,2209,TRUE,0.0569444444444445,FALSE,-0.0138888888888888
"2210ukhealth.t1pritre",2,2210,TRUE,0.0544871794871794,TRUE,0.0916666666666666
"2211ukhealth.t1pritre",2,2211,FALSE,-0.0454861111111112,FALSE,-1.11022302462516e-16
"2212ukhealth.t1pritre",2,2212,TRUE,0.104166666666666,TRUE,0.130952380952381
"2213ukhealth.t1pritre",2,2213,TRUE,0.0146520146520146,TRUE,0.0148148148148147
"2214ukhealth.t1pritre",2,2214,FALSE,-0.073529411764706,FALSE,-0.116666666666667
"2215ukhealth.t1pritre",2,2215,FALSE,-0.0517399267399268,FALSE,-0.00694444444444464
"2201ukhealth.t1severi",2,2201,FALSE,-0.194444444444445,FALSE,-0.190476190476191
"2202ukhealth.t1severi",2,2202,TRUE,0.100641025641026,TRUE,0.163359788359788
"2203ukhealth.t1severi",2,2203,FALSE,-0.16017316017316,FALSE,-0.0595238095238096
"2204ukhealth.t1severi",2,2204,FALSE,-0.150058275058275,FALSE,-0.138888888888889
"2205ukhealth.t1severi",2,2205,FALSE,-0.138278388278389,FALSE,-0.103174603174603
"2206ukhealth.t1severi",2,2206,FALSE,-0.170238095238095,FALSE,-0.0813492063492063
"2207ukhealth.t1severi",2,2207,FALSE,-0.0920329670329672,FALSE,-3.33066907387547e-16
"2208ukhealth.t1severi",2,2208,FALSE,-0.068452380952381,FALSE,-0.0952380952380953
"2209ukhealth.t1severi",2,2209,TRUE,0.00399305555555557,FALSE,-0.0833333333333335
"2210ukhealth.t1severi",2,2210,TRUE,0.107954545454545,TRUE,0.194444444444444
"2211ukhealth.t1severi",2,2211,FALSE,-0.1296875,FALSE,-0.027777777777778
"2212ukhealth.t1severi",2,2212,FALSE,-0.00653594771241844,TRUE,0.148809523809524
"2213ukhealth.t1severi",2,2213,TRUE,0.0902777777777778,TRUE,0.194444444444445
"2214ukhealth.t1severi",2,2214,FALSE,-0.168137254901961,FALSE,-0.140151515151515
"2215ukhealth.t1severi",2,2215,TRUE,0.11492673992674,TRUE,0.196428571428572
"2201ukhealth.t1preven",2,2201,FALSE,-0.115384615384615,FALSE,-0.0833333333333333
"2202ukhealth.t1preven",2,2202,TRUE,0.0487012987012987,TRUE,0.125
"2203ukhealth.t1preven",2,2203,TRUE,0.015625,TRUE,0.09375
"2204ukhealth.t1preven",2,2204,TRUE,0.094047619047619,TRUE,0.0892857142857143
"2205ukhealth.t1preven",2,2205,TRUE,0.0837912087912088,TRUE,0.255952380952381
"2206ukhealth.t1preven",2,2206,TRUE,0.114583333333333,TRUE,0.174107142857143
"2207ukhealth.t1preven",2,2207,FALSE,-0.0714285714285714,TRUE,0.104166666666667
"2208ukhealth.t1preven",2,2208,TRUE,0.0833333333333333,TRUE,0.208333333333333
"2209ukhealth.t1preven",2,2209,TRUE,0.09375,FALSE,-0.0833333333333333
"2210ukhealth.t1preven",2,2210,FALSE,-0.0625,TRUE,0.075
"2211ukhealth.t1preven",2,2211,FALSE,-0.276190476190476,FALSE,-0.0416666666666666
"2212ukhealth.t1preven",2,2212,TRUE,0.0733173076923077,TRUE,0.142857142857143
"2213ukhealth.t1preven",2,2213,FALSE,-0.165584415584416,FALSE,-0.05
"2214ukhealth.t1preven",2,2214,FALSE,-0.0625,TRUE,0.025
"2215ukhealth.t1preven",2,2215,TRUE,0.0151098901098901,FALSE,-0.0357142857142857
"2201ukhealth.t1dispub",2,2201,TRUE,0.0524475524475525,TRUE,0.154761904761905
"2202ukhealth.t1dispub",2,2202,FALSE,-0.0611888111888111,FALSE,-0.0357142857142857
"2203ukhealth.t1dispub",2,2203,TRUE,0.0384615384615384,TRUE,0.0833333333333334
"2204ukhealth.t1dispub",2,2204,TRUE,0.0178571428571429,FALSE,-0.0044642857142857
"2205ukhealth.t1dispub",2,2205,FALSE,-0.0503246753246753,NA,NA
"2206ukhealth.t1dispub",2,2206,FALSE,-0.125,FALSE,-0.141666666666667
"2207ukhealth.t1dispub",2,2207,TRUE,0.0741758241758241,TRUE,0.0625
"2208ukhealth.t1dispub",2,2208,TRUE,0.046875,FALSE,-0.011904761904762
"2209ukhealth.t1dispub",2,2209,TRUE,0.0958333333333333,TRUE,0.0833333333333334
"2210ukhealth.t1dispub",2,2210,TRUE,0.134615384615385,TRUE,0.1
"2211ukhealth.t1dispub",2,2211,TRUE,0.0791666666666667,TRUE,0.166666666666667
"2212ukhealth.t1dispub",2,2212,FALSE,-0.122549019607843,FALSE,-0.0535714285714286
"2213ukhealth.t1dispub",2,2213,FALSE,-0.0833333333333334,TRUE,0.0625
"2214ukhealth.t1dispub",2,2214,FALSE,-0.0901442307692307,FALSE,-0.0285714285714286
"2215ukhealth.t1dispub",2,2215,FALSE,-0.0782051282051283,TRUE,0.0892857142857143
"2302ukmonarchy.t1supmon",3,2302,TRUE,0.103444437185923,TRUE,0.108349996805191
"2303ukmonarchy.t1supmon",3,2303,TRUE,0.114851845635308,TRUE,0.092145822942257
"2304ukmonarchy.t1supmon",3,2304,TRUE,0.0209313718711629,FALSE,-0.00592856747763482
"2305ukmonarchy.t1supmon",3,2305,TRUE,0.148737184130229,TRUE,0.123968750238419
"2306ukmonarchy.t1supmon",3,2306,TRUE,0.132432261405633,TRUE,0.107128202096447
"2307ukmonarchy.t1supmon",3,2307,TRUE,0.0225735333035975,FALSE,-0.051999990429197
"2308ukmonarchy.t1supmon",3,2308,FALSE,-0.0771805617130467,FALSE,-0.0831136442720891
"2309ukmonarchy.t1supmon",3,2309,TRUE,0.0793947295138711,TRUE,0.0311416640877725
"2310ukmonarchy.t1supmon",3,2310,FALSE,-0.115025397744917,FALSE,-0.0264166719280182
"2311ukmonarchy.t1supmon",3,2311,TRUE,0.0640263171180299,TRUE,0.0344444473584494
"2312ukmonarchy.t1supmon",3,2312,FALSE,-0.109558513661956,FALSE,-0.184583326632326
"2313ukmonarchy.t1supmon",3,2313,FALSE,-0.124656251631677,FALSE,-0.0991833344101907
"2314ukmonarchy.t1supmon",3,2314,FALSE,-0.128870363036792,FALSE,-0.132173605263233
"2315ukmonarchy.t1supmon",3,2315,TRUE,0.0927833368380865,TRUE,0.0841136412187057
"2316ukmonarchy.t1supmon",3,2316,FALSE,-0.107197374889725,FALSE,-0.106284732619922
"2302ukmonarchy.t1mpop",3,2302,FALSE,-0.000925920075840359,FALSE,-0.0308333337306976
"2303ukmonarchy.t1mpop",3,2303,TRUE,0.0972222139437992,TRUE,0.0833333209156987
"2304ukmonarchy.t1mpop",3,2304,TRUE,0.0117647069341996,TRUE,0.0535714328289033
"2305ukmonarchy.t1mpop",3,2305,FALSE,-0.0352564110205724,FALSE,-0.0312499962747096
"2306ukmonarchy.t1mpop",3,2306,FALSE,-0.0528508769838434,FALSE,-0.0657738085303987
"2307ukmonarchy.t1mpop",3,2307,FALSE,-0.0245098015841315,FALSE,-0.0416666652475084
"2308ukmonarchy.t1mpop",3,2308,FALSE,-0.0138888855775197,FALSE,-0.00378787246617396
"2309ukmonarchy.t1mpop",3,2309,FALSE,-0.0307017596144427,FALSE,-0.0375
"2310ukmonarchy.t1mpop",3,2310,FALSE,-0.0499999999999999,FALSE,-0.0156249925494193
"2311ukmonarchy.t1mpop",3,2311,FALSE,-0.0021929827175643,TRUE,0.00277777810891466
"2312ukmonarchy.t1mpop",3,2312,TRUE,0.0794117608491112,TRUE,0.113636355508457
"2313ukmonarchy.t1mpop",3,2313,TRUE,0.0494791669771075,TRUE,0.0791666641831397
"2314ukmonarchy.t1mpop",3,2314,FALSE,-0.0370370381408267,FALSE,-0.0625000024835269
"2315ukmonarchy.t1mpop",3,2315,TRUE,0.0972222258647283,TRUE,0.0984848534519023
"2316ukmonarchy.t1mpop",3,2316,FALSE,-0.0745613998488376,FALSE,-0.0277777736385663
"2302ukmonarchy.t1pwrm",3,2302,FALSE,0,FALSE,0
"2303ukmonarchy.t1pwrm",3,2303,TRUE,0.131944444444444,TRUE,0.09375
"2304ukmonarchy.t1pwrm",3,2304,FALSE,-0.0308823529411765,TRUE,0.0178571428571428
"2305ukmonarchy.t1pwrm",3,2305,TRUE,0.0288461538461539,TRUE,0.0625
"2306ukmonarchy.t1pwrm",3,2306,TRUE,0.0807748538011696,TRUE,0.0748626373626374
"2307ukmonarchy.t1pwrm",3,2307,FALSE,-0.0133272058823529,FALSE,-0.0238095238095238
"2308ukmonarchy.t1pwrm",3,2308,TRUE,0.118055555555556,TRUE,0.181818181818182
"2309ukmonarchy.t1pwrm",3,2309,FALSE,-0.0968567251461989,FALSE,-0.143055555555556
"2310ukmonarchy.t1pwrm",3,2310,FALSE,-0.158333333333333,FALSE,-0.171875
"2311ukmonarchy.t1pwrm",3,2311,FALSE,-0.177631578947368,FALSE,-0.208333333333333
"2312ukmonarchy.t1pwrm",3,2312,TRUE,0.00827205882352944,FALSE,-0.0318181818181818
"2313ukmonarchy.t1pwrm",3,2313,FALSE,-0.0416666666666667,FALSE,-0.0347222222222222
"2314ukmonarchy.t1pwrm",3,2314,FALSE,-0.152777777777778,FALSE,-0.104166666666667
"2315ukmonarchy.t1pwrm",3,2315,TRUE,0.030952380952381,FALSE,-0.0375
"2316ukmonarchy.t1pwrm",3,2316,FALSE,-0.0328947368421053,FALSE,-0.0520833333333333
"2302ukmonarchy.t1reflor",3,2302,FALSE,-0.00925925374031045,TRUE,0.0500000059604646
"2303ukmonarchy.t1reflor",3,2303,FALSE,-0.00571895303095094,TRUE,0.0094696913253175
"2304ukmonarchy.t1reflor",3,2304,FALSE,-0.0885416641831398,FALSE,-0.0119047590664454
"2305ukmonarchy.t1reflor",3,2305,FALSE,-0.00641024800447298,TRUE,0.0312500111758712
"2306ukmonarchy.t1reflor",3,2306,TRUE,0.0740740688310728,TRUE,0.0833333283662796
"2307ukmonarchy.t1reflor",3,2307,TRUE,0.0588235259056091,TRUE,0.166666658861297
"2308ukmonarchy.t1reflor",3,2308,FALSE,-0.12037037157764,FALSE,-0.0808080817111815
"2309ukmonarchy.t1reflor",3,2309,TRUE,0.0138888930281005,FALSE,-0.0185185107919903
"2310ukmonarchy.t1reflor",3,2310,FALSE,-4.96705387931229e-09,FALSE,-0.0312500018626453
"2311ukmonarchy.t1reflor",3,2311,TRUE,0.14035087566801,TRUE,0.16031746246985
"2312ukmonarchy.t1reflor",3,2312,TRUE,0.130208329297602,TRUE,0.241666658222675
"2313ukmonarchy.t1reflor",3,2313,TRUE,0.161458330228925,TRUE,0.174999997019768
"2314ukmonarchy.t1reflor",3,2314,TRUE,0.0882352906114914,TRUE,0.187499994129845
"2315ukmonarchy.t1reflor",3,2315,TRUE,0.136904754808971,TRUE,0.258333325386047
"2316ukmonarchy.t1reflor",3,2316,FALSE,-0.00877193322307201,TRUE,0.0486111057301362
"2501ukbge.t1redist",4,2501,FALSE,-0.0555555572112402,FALSE,-0.0300000111262007
"2502ukbge.t1redist",4,2502,TRUE,0.055238093648638,TRUE,0.044545449993827
"2503ukbge.t1redist",4,2503,FALSE,-0.0214052314267439,TRUE,0.0674444417158762
"2504ukbge.t1redist",4,2504,FALSE,-0.097523815007437,FALSE,-0.0913333406051002
"2505ukbge.t1redist",4,2505,TRUE,0.0355555481380885,TRUE,0.0674999902645744
"2506ukbge.t1redist",4,2506,FALSE,-0.0751754391873093,TRUE,0.0173484832048415
"2507ukbge.t1redist",4,2507,TRUE,0.147058826159029,TRUE,0.0957142923559463
"2508ukbge.t1redist",4,2508,FALSE,-0.065999998152256,FALSE,-0.0833333345750968
"2509ukbge.t1redist",4,2509,TRUE,0.043529408326482,TRUE,0.11857142831598
"2510ukbge.t1redist",4,2510,TRUE,0.0491830054061865,TRUE,0.0446153843823152
"2511ukbge.t1redist",4,2511,FALSE,-0.0702205904047279,FALSE,-0.130000000198682
"2512ukbge.t1redist",4,2512,FALSE,-0.0483333377374545,FALSE,-0.0283333311478297
"2513ukbge.t1redist",4,2513,FALSE,-0.158538009339606,FALSE,-0.153999998503261
"2514ukbge.t1redist",4,2514,TRUE,0.0409999974071978,FALSE,-0.00100000202655803
"2515ukbge.t1redist",4,2515,FALSE,-0.133333331346512,FALSE,-0.118571421929768
"2501ukbge.t1tax",4,2501,TRUE,0.12888888683584,TRUE,0.0266666660706202
"2502ukbge.t1tax",4,2502,TRUE,0.0276190468243189,TRUE,0.0227272727272727
"2503ukbge.t1tax",4,2503,TRUE,0.0388235274483176,TRUE,0.0382222188843621
"2504ukbge.t1tax",4,2504,TRUE,0.107450983337328,TRUE,0.0416666666666667
"2505ukbge.t1tax",4,2505,TRUE,0.150490191442514,TRUE,0.187575754794207
"2506ukbge.t1tax",4,2506,TRUE,0.020361845430575,TRUE,0.00333333611488351
"2507ukbge.t1tax",4,2507,FALSE,-0.131764702937182,FALSE,-0.082857140472957
"2508ukbge.t1tax",4,2508,FALSE,-0.078947367636781,FALSE,-0.00560606214584725
"2509ukbge.t1tax",4,2509,FALSE,-0.249669119715691,FALSE,-0.108095240734872
"2510ukbge.t1tax",4,2510,FALSE,-0.0996732026143791,FALSE,-0.128461539745331
"2511ukbge.t1tax",4,2511,FALSE,-0.0672058804946787,FALSE,-0.00347222056653751
"2512ukbge.t1tax",4,2512,FALSE,-0.0347368403484947,TRUE,0.178571428571428
"2513ukbge.t1tax",4,2513,TRUE,0.137832811188771,TRUE,0.17849999666214
"2514ukbge.t1tax",4,2514,FALSE,-0.135444441106584,FALSE,-0.12674999833107
"2515ukbge.t1tax",4,2515,TRUE,0.0970476221470606,TRUE,0.148809523809524
"2501ukbge.t1wage",4,2501,FALSE,-0.0294117647058824,FALSE,0
"2502ukbge.t1wage",4,2502,FALSE,-0.158095236335482,FALSE,-0.196363634683869
"2503ukbge.t1wage",4,2503,TRUE,0.102111109263367,TRUE,0.154999995231628
"2504ukbge.t1wage",4,2504,FALSE,-0.0294117655824212,TRUE,0.109999996920427
"2505ukbge.t1wage",4,2505,FALSE,-0.133169938633645,FALSE,-0.126666675011317
"2506ukbge.t1wage",4,2506,TRUE,0.0361111064751941,TRUE,0.0299999984827908
"2507ukbge.t1wage",4,2507,TRUE,0.00161764814573173,FALSE,-0.0045238123053597
"2508ukbge.t1wage",4,2508,TRUE,0.086725152549688,TRUE,0.137424243896296
"2509ukbge.t1wage",4,2509,TRUE,0.0569411720130957,TRUE,0.11976190337113
