"poll_id","source_poll_id","poll_name","issue_id","group_key","pair_id","dimension","group_id","adv_t1","dis_t1","adv_t2","dis_t2","grp_t1","grp_t2","disadvantaged_share","n_eligible","reference_tie","no_group_movement","ext_grp","ext_dis","ext_grp_mir","ext_adv_mir","ext_adv","adv_t1_paired","dis_t1_paired","adv_t2_paired","dis_t2_paired","grp_t1_paired","grp_t2_paired","disadvantaged_share_paired","n_eligible_paired","reference_tie_paired","no_group_movement_paired","ext_grp_paired","ext_dis_paired","ext_grp_mir_paired","ext_adv_mir_paired","ext_adv_paired","freqgrp_grp","freqdis_grp","freqgrp_mir","freqadv_mir","freqadv_grp"
12,91,"New Haven","nh.t1manvol","12:9112","12:9112::nh.t1manvol","gender","9112",0.40625,0.484375,0.34375,0.296875,0.4453125,0.3203125,0.5,8,FALSE,FALSE,0.125,0.1875,-0.125,-0.0625,0.0625,0.40625,0.484375,0.34375,0.296875,0.4453125,0.3203125,0.5,8,FALSE,FALSE,0.125,0.1875,-0.125,-0.0625,0.0625,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1manvol","12:9113","12:9113::nh.t1manvol","gender","9113",0.3125,0.5,0.21875,0.34375,0.4375,0.302083333333333,0.666666666666667,6,FALSE,FALSE,0.135416666666667,0.15625,-0.135416666666667,-0.09375,0.09375,0.3125,0.5,0.21875,0.34375,0.4375,0.302083333333333,0.666666666666667,6,FALSE,FALSE,0.135416666666667,0.15625,-0.135416666666667,-0.09375,0.09375,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1manvol","12:9114","12:9114::nh.t1manvol","gender","9114",0.40625,0.5,0.53125,0.354166666666667,0.446428571428571,0.455357142857143,0.428571428571429,7,FALSE,FALSE,-0.0089285714285714,0.145833333333333,0.0089285714285714,0.125,-0.125,0.40625,0.5,0.53125,0.354166666666667,0.446428571428571,0.455357142857143,0.428571428571429,7,FALSE,FALSE,-0.0089285714285714,0.145833333333333,0.0089285714285714,0.125,-0.125,FALSE,TRUE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1manvol","12:9115","12:9115::nh.t1manvol","gender","9115",0.388888888888889,0.484375,0.388888888888889,0.296875,0.418269230769231,0.360576923076923,0.307692307692308,13,FALSE,FALSE,0.0576923076923077,0.1875,-0.0576923076923077,0,0,0.388888888888889,0.484375,0.388888888888889,0.296875,0.418269230769231,0.360576923076923,0.307692307692308,13,FALSE,FALSE,0.0576923076923077,0.1875,-0.0576923076923077,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
12,91,"New Haven","nh.t1manvol","12:9116","12:9116::nh.t1manvol","gender","9116",0.421875,0.40625,0.5,0.4375,0.416666666666667,0.479166666666667,0.333333333333333,6,FALSE,FALSE,0.0625,0.03125,-0.0625,-0.078125,0.078125,0.421875,0.40625,0.5,0.4375,0.416666666666667,0.479166666666667,0.333333333333333,6,FALSE,FALSE,0.0625,0.03125,-0.0625,-0.078125,0.078125,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9101","12:9101::nh.t1endexp","gender","9101",0.735000002384186,0.25,0.725,0.125,0.654166668653488,0.625,0.166666666666667,6,FALSE,FALSE,-0.0291666686534882,-0.125,0.0291666686534882,0.0100000023841859,-0.0100000023841859,0.735000002384186,0.25,0.725,0.125,0.654166668653488,0.625,0.166666666666667,6,FALSE,FALSE,-0.0291666686534882,-0.125,0.0291666686534882,0.0100000023841859,-0.0100000023841859,FALSE,FALSE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9102","12:9102::nh.t1endexp","gender","9102",0.875,0.895833333333333,1,0.958333333333333,0.892857142857143,0.964285714285714,0.857142857142857,7,FALSE,FALSE,-0.0714285714285714,-0.0625,0.0714285714285714,0.125,-0.125,0.875,0.895833333333333,1,0.958333333333333,0.892857142857143,0.964285714285714,0.857142857142857,7,FALSE,FALSE,-0.0714285714285714,-0.0625,0.0714285714285714,0.125,-0.125,FALSE,FALSE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9103","12:9103::nh.t1endexp","gender","9103",0.89166667064031,0.856250002980232,0.916666666666667,0.96875,0.871428574834551,0.946428571428571,0.571428571428571,7,FALSE,FALSE,0.0749999965940202,0.112499997019768,-0.0749999965940202,-0.0249999960263569,0.0249999960263569,0.89166667064031,0.856250002980232,0.916666666666667,0.96875,0.871428574834551,0.946428571428571,0.571428571428571,7,FALSE,FALSE,0.0749999965940202,0.112499997019768,-0.0749999965940202,-0.0249999960263569,0.0249999960263569,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9104","12:9104::nh.t1endexp","gender","9104",0.791666666666667,0.666666666666667,0.666666666666667,0.583333333333333,0.729166666666667,0.625,0.5,12,FALSE,FALSE,-0.104166666666667,-0.0833333333333333,0.104166666666667,0.125,-0.125,0.791666666666667,0.666666666666667,0.666666666666667,0.583333333333333,0.729166666666667,0.625,0.5,12,FALSE,FALSE,-0.104166666666667,-0.0833333333333333,0.104166666666667,0.125,-0.125,FALSE,FALSE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9105","12:9105::nh.t1endexp","gender","9105",0.8125,0.78125,0.854166666666667,0.6875,0.8,0.7875,0.4,10,FALSE,FALSE,-0.0125000000000001,-0.09375,0.0125000000000001,-0.0416666666666666,0.0416666666666666,0.8125,0.78125,0.854166666666667,0.6875,0.8,0.7875,0.4,10,FALSE,FALSE,-0.0125000000000001,-0.09375,0.0125000000000001,-0.0416666666666666,0.0416666666666666,FALSE,FALSE,TRUE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9106","12:9106::nh.t1endexp","gender","9106",0.5,0.791666666666667,0.5,0.583333333333333,0.71875,0.5625,0.75,4,FALSE,FALSE,0.15625,0.208333333333333,-0.15625,0,0,0.5,0.791666666666667,0.5,0.583333333333333,0.71875,0.5625,0.75,4,FALSE,FALSE,0.15625,0.208333333333333,-0.15625,0,0,TRUE,TRUE,FALSE,FALSE,FALSE
12,91,"New Haven","nh.t1endexp","12:9107","12:9107::nh.t1endexp","gender","9107",0.65625,0.75,0.356250002980232,0.445833335320155,0.7125,0.410000002384186,0.6,10,FALSE,FALSE,0.302499997615814,0.304166664679845,-0.302499997615814,-0.299999997019768,0.299999997019768,0.65625,0.75,0.356250002980232,0.445833335320155,0.7125,0.410000002384186,0.6,10,FALSE,FALSE,0.302499997615814,0.304166664679845,-0.302499997615814,-0.299999997019768,0.299999997019768,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9108","12:9108::nh.t1endexp","gender","9108",0.525,0.850000003973643,0.4,0.666666666666667,0.646875001490116,0.5,0.375,8,FALSE,FALSE,0.146875001490116,0.183333337306976,-0.146875001490116,-0.125,0.125,0.525,0.850000003973643,0.4,0.666666666666667,0.646875001490116,0.5,0.375,8,FALSE,FALSE,0.146875001490116,0.183333337306976,-0.146875001490116,-0.125,0.125,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9109","12:9109::nh.t1endexp","gender","9109",0.78125,0.65,0.71875,0.75,0.708333333333333,0.736111111111111,0.555555555555556,9,FALSE,FALSE,0.0277777777777778,0.1,-0.0277777777777778,0.0625,-0.0625,0.78125,0.65,0.71875,0.75,0.708333333333333,0.736111111111111,0.555555555555556,9,FALSE,FALSE,0.0277777777777778,0.1,-0.0277777777777778,0.0625,-0.0625,TRUE,TRUE,FALSE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9110","12:9110::nh.t1endexp","gender","9110",0.683333337306976,0.55,0.833333333333333,0.535000002384186,0.600000001490116,0.646875001490116,0.625,8,FALSE,FALSE,0.046875,-0.0149999976158143,-0.046875,-0.149999996026357,0.149999996026357,0.683333337306976,0.55,0.833333333333333,0.535000002384186,0.600000001490116,0.646875001490116,0.625,8,FALSE,FALSE,0.046875,-0.0149999976158143,-0.046875,-0.149999996026357,0.149999996026357,TRUE,FALSE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9111","12:9111::nh.t1endexp","gender","9111",0.854166666666667,0.735000002384186,0.9375,0.7,0.800000001083721,0.829545454545455,0.454545454545455,11,FALSE,FALSE,0.0295454534617338,-0.0350000023841859,-0.0295454534617338,-0.0833333333333334,0.0833333333333334,0.854166666666667,0.735000002384186,0.9375,0.7,0.800000001083721,0.829545454545455,0.454545454545455,11,FALSE,FALSE,0.0295454534617338,-0.0350000023841859,-0.0295454534617338,-0.0833333333333334,0.0833333333333334,TRUE,FALSE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9112","12:9112::nh.t1endexp","gender","9112",0.918750002980232,0.8125,0.8125,0.887500002980232,0.865625001490116,0.850000001490116,0.5,8,FALSE,FALSE,-0.015625,0.0750000029802322,0.015625,0.106250002980232,-0.106250002980232,0.918750002980232,0.8125,0.8125,0.887500002980232,0.865625001490116,0.850000001490116,0.5,8,FALSE,FALSE,-0.015625,0.0750000029802322,0.015625,0.106250002980232,-0.106250002980232,FALSE,TRUE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9113","12:9113::nh.t1endexp","gender","9113",0.875,0.887500002980232,1,0.9375,0.883333335320155,0.958333333333333,0.666666666666667,6,FALSE,FALSE,-0.0749999980131786,-0.0499999970197678,0.0749999980131786,0.125,-0.125,0.875,0.887500002980232,1,0.9375,0.883333335320155,0.958333333333333,0.666666666666667,6,FALSE,FALSE,-0.0749999980131786,-0.0499999970197678,0.0749999980131786,0.125,-0.125,FALSE,FALSE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9114","12:9114::nh.t1endexp","gender","9114",0.875,0.958333333333333,0.40625,0.916666666666667,0.910714285714286,0.625,0.428571428571429,7,FALSE,FALSE,0.285714285714286,0.0416666666666667,-0.285714285714286,-0.46875,0.46875,0.875,0.958333333333333,0.40625,0.916666666666667,0.910714285714286,0.625,0.428571428571429,7,FALSE,FALSE,0.285714285714286,0.0416666666666667,-0.285714285714286,-0.46875,0.46875,TRUE,TRUE,FALSE,FALSE,TRUE
12,91,"New Haven","nh.t1endexp","12:9115","12:9115::nh.t1endexp","gender","9115",0.852777779102325,0.762500002980232,0.75,0.543750002980232,0.825000001833989,0.686538462455456,0.307692307692308,13,FALSE,FALSE,-0.138461539378533,-0.21875,0.138461539378533,0.102777779102325,-0.102777779102325,0.852777779102325,0.762500002980232,0.75,0.543750002980232,0.825000001833989,0.686538462455456,0.307692307692308,13,FALSE,FALSE,-0.138461539378533,-0.21875,0.138461539378533,0.102777779102325,-0.102777779102325,FALSE,FALSE,TRUE,TRUE,FALSE
12,91,"New Haven","nh.t1endexp","12:9116","12:9116::nh.t1endexp","gender","9116",0.762500002980232,0.837500005960464,0.875,0.875,0.787500003973643,0.875,0.333333333333333,6,FALSE,FALSE,-0.087499996026357,-0.0374999940395355,0.087499996026357,0.112499997019768,-0.112499997019768,0.762500002980232,0.837500005960464,0.875,0.875,0.787500003973643,0.875,0.333333333333333,6,FALSE,FALSE,-0.087499996026357,-0.0374999940395355,0.087499996026357,0.112499997019768,-0.112499997019768,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9201","13:9201::nic2.t1envir","gender","9201",0.785714285714286,0.876041665673256,0.864285707473755,0.931249991059303,0.83388888835907,0.899999992052714,0.533333333333333,15,FALSE,FALSE,-0.0661111036936441,-0.0552083253860474,0.0661111036936441,0.0785714217594692,-0.0785714217594692,0.785714285714286,0.876041665673256,0.864285707473755,0.931249991059303,0.83388888835907,0.899999992052714,0.533333333333333,15,FALSE,FALSE,-0.0661111036936441,-0.0552083253860474,0.0661111036936441,0.0785714217594692,-0.0785714217594692,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9202","13:9202::nic2.t1envir","gender","9202",0.869444443119897,0.802777777115504,0.822222219573127,0.683333332339923,0.84277777671814,0.766666664679845,0.4,15,FALSE,FALSE,-0.0761111120382946,-0.119444444775581,0.0761111120382946,0.0472222235467699,-0.0472222235467699,0.869444443119897,0.802777777115504,0.822222219573127,0.683333332339923,0.84277777671814,0.766666664679845,0.4,15,FALSE,FALSE,-0.0761111120382946,-0.119444444775581,0.0761111120382946,0.0472222235467699,-0.0472222235467699,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9203","13:9203::nic2.t1envir","gender","9203",0.617857145943812,0.89166667064031,0.632142863103322,0.897222220897675,0.771875003585592,0.781250001862645,0.5625,16,FALSE,FALSE,-0.00937499827705324,-0.00555555025736487,0.00937499827705324,0.0142857171595097,-0.0142857171595097,0.617857145943812,0.89166667064031,0.632142863103322,0.897222220897675,0.771875003585592,0.781250001862645,0.5625,16,FALSE,FALSE,-0.00937499827705324,-0.00555555025736487,0.00937499827705324,0.0142857171595097,-0.0142857171595097,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9204","13:9204::nic2.t1envir","gender","9204",0.675,0.808333337306976,0.56000000834465,0.807499998807907,0.763888891537984,0.725000001986821,0.666666666666667,15,FALSE,FALSE,0.0388888895511628,0.000833338499069192,-0.0388888895511628,-0.11499999165535,0.11499999165535,0.675,0.808333337306976,0.56000000834465,0.807499998807907,0.763888891537984,0.725000001986821,0.666666666666667,15,FALSE,FALSE,0.0388888895511628,0.000833338499069192,-0.0388888895511628,-0.11499999165535,0.11499999165535,TRUE,TRUE,FALSE,FALSE,TRUE
13,92,"National Issues Convention 2","nic2.t1envir","13:9205","13:9205::nic2.t1envir","gender","9205",0.688333339989185,0.851851854059431,0.689999994635582,0.880555563502842,0.793452384748629,0.812500003193106,0.642857142857143,14,FALSE,FALSE,-0.0190476184444769,-0.0287037094434103,0.0190476184444769,0.00166665464639681,-0.00166665464639681,0.688333339989185,0.851851854059431,0.689999994635582,0.880555563502842,0.793452384748629,0.812500003193106,0.642857142857143,14,FALSE,FALSE,-0.0190476184444769,-0.0287037094434103,0.0190476184444769,0.00166665464639681,-0.00166665464639681,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9206","13:9206::nic2.t1envir","gender","9206",0.632142855652741,0.875000009934108,0.66071428997176,0.875000009934108,0.744230773013372,0.759615391492844,0.461538461538462,13,FALSE,FALSE,-0.0153846184794719,0,0.0153846184794719,0.0285714343190193,-0.0285714343190193,0.632142855652741,0.875000009934108,0.66071428997176,0.875000009934108,0.744230773013372,0.759615391492844,0.461538461538462,13,FALSE,FALSE,-0.0153846184794719,0,0.0153846184794719,0.0285714343190193,-0.0285714343190193,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9207","13:9207::nic2.t1envir","gender","9207",0.766666660706202,0.793333333730698,0.679166669646899,0.764999997615814,0.783333331346512,0.732812499627471,0.625,16,FALSE,FALSE,0.0505208317190409,0.0283333361148835,-0.0505208317190409,-0.0874999910593032,0.0874999910593032,0.766666660706202,0.793333333730698,0.679166669646899,0.764999997615814,0.783333331346512,0.732812499627471,0.625,16,FALSE,FALSE,0.0505208317190409,0.0283333361148835,-0.0505208317190409,-0.0874999910593032,0.0874999910593032,TRUE,TRUE,FALSE,FALSE,TRUE
13,92,"National Issues Convention 2","nic2.t1envir","13:9208","13:9208::nic2.t1envir","gender","9208",0.655555566151937,0.734523807253156,0.74166668454806,0.767857149243355,0.698076926744901,0.755769242460911,0.538461538461538,13,FALSE,FALSE,-0.05769231571601,-0.0333333419901984,0.05769231571601,0.0861111183961233,-0.0861111183961233,0.655555566151937,0.734523807253156,0.74166668454806,0.767857149243355,0.698076926744901,0.755769242460911,0.538461538461538,13,FALSE,FALSE,-0.05769231571601,-0.0333333419901984,0.05769231571601,0.0861111183961233,-0.0861111183961233,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9209","13:9209::nic2.t1envir","gender","9209",0.80208333581686,0.662500003973643,0.709375005215407,0.662499994039536,0.742261907884053,0.689285714711462,0.428571428571429,14,FALSE,FALSE,-0.0529761931725911,-9.93410753657997e-09,0.0529761931725911,0.0927083306014537,-0.0927083306014537,0.80208333581686,0.662500003973643,0.709375005215407,0.662499994039536,0.742261907884053,0.689285714711462,0.428571428571429,14,FALSE,FALSE,-0.0529761931725911,-9.93410753657997e-09,0.0529761931725911,0.0927083306014537,-0.0927083306014537,FALSE,FALSE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9210","13:9210::nic2.t1envir","gender","9210",0.887499988079071,0.849305560191472,0.824999988079071,0.856250007947286,0.854761907032558,0.851785719394684,0.857142857142857,14,FALSE,FALSE,-0.00297618763787411,0.0069444477558136,0.00297618763787411,0.0625,-0.0625,0.887499988079071,0.849305560191472,0.824999988079071,0.856250007947286,0.854761907032558,0.851785719394684,0.857142857142857,14,FALSE,FALSE,-0.00297618763787411,0.0069444477558136,0.00297618763787411,0.0625,-0.0625,FALSE,TRUE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9211","13:9211::nic2.t1envir","gender","9211",0.59374999254942,0.834999996423721,0.550000000745058,0.83916666507721,0.766071423888206,0.756547618125166,0.714285714285714,14,FALSE,FALSE,0.00952380576304024,-0.00416666865348814,-0.00952380576304024,-0.0437499918043615,0.0437499918043615,0.59374999254942,0.834999996423721,0.550000000745058,0.83916666507721,0.766071423888206,0.756547618125166,0.714285714285714,14,FALSE,FALSE,0.00952380576304024,-0.00416666865348814,-0.00952380576304024,-0.0437499918043615,0.0437499918043615,TRUE,FALSE,FALSE,FALSE,TRUE
13,92,"National Issues Convention 2","nic2.t1envir","13:9212","13:9212::nic2.t1envir","gender","9212",0.791666666666667,0.648958332836628,0.699999998013178,0.665624996647239,0.710119047335216,0.680357140089784,0.571428571428571,14,FALSE,FALSE,-0.0297619072454317,0.0166666638106104,0.0297619072454317,0.0916666686534882,-0.0916666686534882,0.791666666666667,0.648958332836628,0.699999998013178,0.665624996647239,0.710119047335216,0.680357140089784,0.571428571428571,14,FALSE,FALSE,-0.0297619072454317,0.0166666638106104,0.0297619072454317,0.0916666686534882,-0.0916666686534882,FALSE,TRUE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9213","13:9213::nic2.t1envir","gender","9213",0.701190480164119,0.672916676849127,0.753571433680398,0.690625004470348,0.686111118396123,0.720000004768372,0.533333333333333,15,FALSE,FALSE,0.0338888863722483,0.0177083276212214,-0.0338888863722483,-0.052380953516279,0.052380953516279,0.701190480164119,0.672916676849127,0.753571433680398,0.690625004470348,0.686111118396123,0.720000004768372,0.533333333333333,15,FALSE,FALSE,0.0338888863722483,0.0177083276212214,-0.0338888863722483,-0.052380953516279,0.052380953516279,TRUE,TRUE,FALSE,FALSE,TRUE
13,92,"National Issues Convention 2","nic2.t1envir","13:9214","13:9214::nic2.t1envir","gender","9214",0.831481483247545,0.825000002980232,0.842592597007751,0.816666667660077,0.82888889114062,0.832222225268682,0.4,15,FALSE,FALSE,0.00333333412806203,-0.00833333532015468,-0.00333333412806203,-0.0111111137602065,0.0111111137602065,0.831481483247545,0.825000002980232,0.842592597007751,0.816666667660077,0.82888889114062,0.832222225268682,0.4,15,FALSE,FALSE,0.00333333412806203,-0.00833333532015468,-0.00333333412806203,-0.0111111137602065,0.0111111137602065,TRUE,FALSE,FALSE,FALSE,TRUE
13,92,"National Issues Convention 2","nic2.t1envir","13:9215","13:9215::nic2.t1envir","gender","9215",0.777500003576279,0.881250008940697,0.777500000596047,0.781249985098839,0.807142862251827,0.778571424739701,0.285714285714286,14,FALSE,FALSE,0.0285714375121253,0.100000023841858,-0.0285714375121253,-2.98023217215615e-09,2.98023217215615e-09,0.777500003576279,0.881250008940697,0.777500000596047,0.781249985098839,0.807142862251827,0.778571424739701,0.285714285714286,14,FALSE,FALSE,0.0285714375121253,0.100000023841858,-0.0285714375121253,-2.98023217215615e-09,2.98023217215615e-09,TRUE,TRUE,FALSE,FALSE,TRUE
13,92,"National Issues Convention 2","nic2.t1envir","13:9216","13:9216::nic2.t1envir","gender","9216",0.78571428997176,0.891666676316943,0.821428571428571,0.882142858845847,0.838690483144351,0.851785715137209,0.5,14,FALSE,FALSE,-0.0130952319928578,0.00952381747109554,0.0130952319928578,0.0357142814568111,-0.0357142814568111,0.78571428997176,0.891666676316943,0.821428571428571,0.882142858845847,0.838690483144351,0.851785715137209,0.5,14,FALSE,FALSE,-0.0130952319928578,0.00952381747109554,0.0130952319928578,0.0357142814568111,-0.0357142814568111,FALSE,TRUE,TRUE,TRUE,FALSE
13,92,"National Issues Convention 2","nic2.t1envir","13:9217","13:9217::nic2.t1envir","gender","9217",0.77380952664784,0.718055566151937,0.814285729612623,0.762499998013178,0.748076929495885,0.790384622720572,0.461538461538462,13,FALSE,FALSE,0.0423076932246869,0.0444444318612415,-0.0423076932246869,-0.0404762029647827,0.0404762029647827,0.77380952664784,0.718055566151937,0.814285729612623,0.762499998013178,0.748076929495885,0.790384622720572,0.461538461538462,13,FALSE,FALSE,0.0423076932246869,0.0444444318612415,-0.0423076932246869,-0.0404762029647827,0.0404762029647827,TRUE,TRUE,FALSE,FALSE,TRUE
