event_id,family_id,format,construct,membership,metric,pairs,mean,positive_fraction
oboe_8,oboe_2010,town_meeting,policy,paired,p,51,-0.002587145969498911,0.47058823529411764
oboe_8,oboe_2010,town_meeting,policy,paired,p_absolute,54,0.026638741916519694,0.5370370370370371
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,d_combined,0,NA,NA
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,d_education,75,0.027089947089947095,0.52
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,d_gender,57,-0.0046383319409635144,0.40350877192982454
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,d_income,0,NA,NA
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,h,80,0.007736137684510636,0.4875
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,p,78,-0.014448514448514442,0.41025641025641024
shizuoka_2019,shizuoka_2019,deliberative_mini_public,policy,paired,p_absolute,80,0.009188988095238111,0.4375
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,d_combined,0,NA,NA
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,d_education,8,-0.016059027777777787,0.375
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,d_gender,5,-0.04871031746031745,0.2
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,d_income,0,NA,NA
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,h,8,0.020608010709928862,0.5
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,p,7,0.028273809523809524,0.5714285714285714
shizuoka_2019,shizuoka_2019,deliberative_mini_public,belief,paired,p_absolute,8,0.03645833333333333,0.625
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,d_combined,0,NA,NA
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,d_education,0,NA,NA
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,d_gender,517,-0.005371478403393306,0.46034816247582205
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,d_income,0,NA,NA
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,h,525,-0.005110639111677843,0.4780952380952381
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,p,520,-0.03830942401615479,0.37115384615384617
tanzania_2015,tanzania_2015,deliberative_poll,policy,paired,p_absolute,525,-0.007626856212570503,0.43047619047619046
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,d_combined,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,d_education,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,d_gender,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,d_income,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,h,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,p,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,affect,paired,p_absolute,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,d_combined,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,d_education,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,d_gender,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,d_income,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,h,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,p,0,NA,NA
whatsapp_gen_HH,whatsapp,dyadic_online_gen_HH,stereotype_judgment,paired,p_absolute,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,d_combined,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,d_education,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,d_gender,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,d_income,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,h,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,p,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,affect,paired,p_absolute,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,d_combined,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,d_education,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,d_gender,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,d_income,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,h,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,p,0,NA,NA
whatsapp_gen_HM,whatsapp,dyadic_online_gen_HM,stereotype_judgment,paired,p_absolute,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,d_combined,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,d_education,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,d_gender,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,d_income,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,h,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,p,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,affect,paired,p_absolute,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,d_combined,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,d_education,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,d_gender,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,d_income,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,h,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,p,0,NA,NA
whatsapp_igr_HH,whatsapp,dyadic_online_igr_HH,stereotype_judgment,paired,p_absolute,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,d_combined,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,d_education,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,d_gender,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,d_income,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,h,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,p,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,affect,paired,p_absolute,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,d_combined,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,d_education,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,d_gender,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,d_income,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,h,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,p,0,NA,NA
whatsapp_igr_HM,whatsapp,dyadic_online_igr_HM,stereotype_judgment,paired,p_absolute,0,NA,NA
a1r_2019,a1r,deliberative_poll,policy,available,d_combined,0,NA,NA
a1r_2019,a1r,deliberative_poll,policy,available,d_education,0,NA,NA
a1r_2019,a1r,deliberative_poll,policy,available,d_gender,1858,0.005919640923004756,0.5053821313240043
a1r_2019,a1r,deliberative_poll,policy,available,d_income,0,NA,NA
a1r_2019,a1r,deliberative_poll,policy,available,h,1880,0.03525434660561116,0.699468085106383
a1r_2019,a1r,deliberative_poll,policy,available,p,1857,0.012982148812116515,0.5901992460958535
a1r_2019,a1r,deliberative_poll,policy,available,p_absolute,1880,0.04539137008086478,0.6803191489361702
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,d_combined,173,0.008775936651659193,0.5202312138728323
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,d_education,274,0.01813388128974217,0.6131386861313869
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,d_gender,296,-0.002768994441788562,0.46621621621621623
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,d_income,281,0.01300363831502621,0.5373665480427047
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,h,300,0.03640416328111915,0.6966666666666667
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,p,296,0.039234027984027975,0.7162162162162162
a1r_climate_2021,a1r,deliberative_poll,environmental_concern,available,p_absolute,300,0.05099854589854589,0.7633333333333333
a1r_climate_2021,a1r,deliberative_poll,policy,available,d_combined,3634,0.006479481135912232,0.503852504127683
a1r_climate_2021,a1r,deliberative_poll,policy,available,d_education,5688,0.01015171738067464,0.5304149085794655
a1r_climate_2021,a1r,deliberative_poll,policy,available,d_gender,6104,0.0017687287659123936,0.4895150720838794
a1r_climate_2021,a1r,deliberative_poll,policy,available,d_income,6026,0.005415599954375586,0.49784268171257884
a1r_climate_2021,a1r,deliberative_poll,policy,available,h,6309,0.03129157244573619,0.6598510064986527
a1r_climate_2021,a1r,deliberative_poll,policy,available,p,6229,0.025063190019195138,0.6254615508107241
a1r_climate_2021,a1r,deliberative_poll,policy,available,p_absolute,6309,0.03912443227864478,0.668251703915042
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,d_combined,228,0.014519781366724103,0.5394736842105263
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,d_education,362,0.01637411538106208,0.5580110497237569
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,d_gender,385,0.0034173745997657344,0.45194805194805193
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,d_income,375,0.00782521027991617,0.512
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,h,396,0.04499192110273081,0.7424242424242424
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,p,394,0.047998932054806945,0.7436548223350253
a1r_climate_2021,a1r,deliberative_poll,climate_belief,available,p_absolute,396,0.04840987219273763,0.7449494949494949
celaya_10,celaya_2018,facilitated_discussion,policy,available,d_combined,0,NA,NA
celaya_10,celaya_2018,facilitated_discussion,policy,available,d_education,8,-0.029166666666666664,0.25
celaya_10,celaya_2018,facilitated_discussion,policy,available,d_gender,8,-0.058333333333333334,0.25
celaya_10,celaya_2018,facilitated_discussion,policy,available,d_income,8,-0.02232142857142856,0.375
celaya_10,celaya_2018,facilitated_discussion,policy,available,h,8,-0.009909485868279574,0.375
celaya_10,celaya_2018,facilitated_discussion,policy,available,p,8,-0.07083333333333333,0.125
celaya_10,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,-0.029166666666666688,0.375
celaya_12,celaya_2018,facilitated_discussion,policy,available,d_combined,0,NA,NA
celaya_12,celaya_2018,facilitated_discussion,policy,available,d_education,6,-0.002976190476190456,0.3333333333333333
celaya_12,celaya_2018,facilitated_discussion,policy,available,d_gender,8,-1.5612511283791264e-17,0.375
celaya_12,celaya_2018,facilitated_discussion,policy,available,d_income,5,0.014285714285714285,0.6
celaya_12,celaya_2018,facilitated_discussion,policy,available,h,8,-0.03291979910762337,0
celaya_12,celaya_2018,facilitated_discussion,policy,available,p,8,-0.040178571428571425,0.25
celaya_12,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,-0.031249999999999993,0.25
celaya_13,celaya_2018,facilitated_discussion,policy,available,d_combined,8,-0.04583333333333332,0.25
celaya_13,celaya_2018,facilitated_discussion,policy,available,d_education,7,-0.03333333333333333,0.42857142857142855
celaya_13,celaya_2018,facilitated_discussion,policy,available,d_gender,8,-0.0125,0.375
celaya_13,celaya_2018,facilitated_discussion,policy,available,d_income,8,-0.025,0.5
celaya_13,celaya_2018,facilitated_discussion,policy,available,h,8,-0.04479724042355222,0.25
celaya_13,celaya_2018,facilitated_discussion,policy,available,p,8,-0.008333333333333312,0.375
celaya_13,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,0.008333333333333347,0.375
celaya_2,celaya_2018,facilitated_discussion,policy,available,d_combined,7,0.023809523809523815,0.5714285714285714
celaya_2,celaya_2018,facilitated_discussion,policy,available,d_education,8,-0.027083333333333348,0.25
celaya_2,celaya_2018,facilitated_discussion,policy,available,d_gender,8,0.014583333333333354,0.625
celaya_2,celaya_2018,facilitated_discussion,policy,available,d_income,8,-0.01874999999999999,0.375
celaya_2,celaya_2018,facilitated_discussion,policy,available,h,8,-0.009676218283182915,0.25
celaya_2,celaya_2018,facilitated_discussion,policy,available,p,7,-0.023809523809523815,0.42857142857142855
celaya_2,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,-0.014583333333333347,0.5
celaya_4,celaya_2018,facilitated_discussion,policy,available,d_combined,0,NA,NA
celaya_4,celaya_2018,facilitated_discussion,policy,available,d_education,8,-0.002083333333333326,0.25
celaya_4,celaya_2018,facilitated_discussion,policy,available,d_gender,8,-0.010416666666666657,0.375
celaya_4,celaya_2018,facilitated_discussion,policy,available,d_income,8,-0.002083333333333326,0.25
celaya_4,celaya_2018,facilitated_discussion,policy,available,h,8,-0.016176541829200225,0.25
celaya_4,celaya_2018,facilitated_discussion,policy,available,p,8,-0.014583333333333351,0.25
celaya_4,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,-0.0062500000000000125,0.25
celaya_5,celaya_2018,facilitated_discussion,policy,available,d_combined,8,-0.014583333333333323,0.375
celaya_5,celaya_2018,facilitated_discussion,policy,available,d_education,8,-0.02291666666666668,0.375
celaya_5,celaya_2018,facilitated_discussion,policy,available,d_gender,8,-0.0020833333333333355,0.375
celaya_5,celaya_2018,facilitated_discussion,policy,available,d_income,8,-0.027083333333333334,0.375
celaya_5,celaya_2018,facilitated_discussion,policy,available,h,8,0.024396863427978144,0.875
celaya_5,celaya_2018,facilitated_discussion,policy,available,p,8,-0.043750000000000004,0.25
celaya_5,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,-0.022916666666666675,0.375
celaya_7,celaya_2018,facilitated_discussion,policy,available,d_combined,7,-0.016666666666666656,0.2857142857142857
celaya_7,celaya_2018,facilitated_discussion,policy,available,d_education,7,-0.009523809523809525,0.42857142857142855
celaya_7,celaya_2018,facilitated_discussion,policy,available,d_gender,6,-0.005555555555555539,0.5
celaya_7,celaya_2018,facilitated_discussion,policy,available,d_income,8,-0.025,0.125
celaya_7,celaya_2018,facilitated_discussion,policy,available,h,8,-0.01619544506010223,0.375
celaya_7,celaya_2018,facilitated_discussion,policy,available,p,6,-0.005555555555555557,0.3333333333333333
celaya_7,celaya_2018,facilitated_discussion,policy,available,p_absolute,8,0.00416666666666668,0.5
consensus_1,consensus,classroom_discussion,policy,available,d_combined,0,NA,NA
consensus_1,consensus,classroom_discussion,policy,available,d_education,0,NA,NA
consensus_1,consensus,classroom_discussion,policy,available,d_gender,12,-0.07222222222222223,0.16666666666666666
consensus_1,consensus,classroom_discussion,policy,available,d_income,0,NA,NA
consensus_1,consensus,classroom_discussion,policy,available,h,12,0.04793417710325914,0.6666666666666666
consensus_1,consensus,classroom_discussion,policy,available,p,0,NA,NA
consensus_1,consensus,classroom_discussion,policy,available,p_absolute,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,d_combined,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,d_education,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,d_gender,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,d_income,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,h,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,p,0,NA,NA
consensus_2,consensus,laboratory_discussion,policy,available,p_absolute,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,d_combined,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,d_education,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,d_gender,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,d_income,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,h,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,p,0,NA,NA
cross_party_2021,cross_party_2021,dyadic_cross_party,affect,available,p_absolute,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,d_combined,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,d_education,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,d_gender,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,d_income,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,h,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,p,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,policy,available,p_absolute,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,d_combined,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,d_education,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,d_gender,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,d_income,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,h,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,p,0,NA,NA
diplomacy_control,diplomacy_2020,triadic_unstructured_discussion,social_judgment,available,p_absolute,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,d_combined,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,d_education,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,d_gender,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,d_income,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,h,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,p,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,policy,available,p_absolute,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,d_combined,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,d_education,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,d_gender,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,d_income,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,h,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,p,0,NA,NA
diplomacy_experimental,diplomacy_2020,triadic_structured_discussion,social_judgment,available,p_absolute,0,NA,NA
echo_con,echo_2021,partisan_discussion,policy,available,d_combined,0,NA,NA
echo_con,echo_2021,partisan_discussion,policy,available,d_education,0,NA,NA
echo_con,echo_2021,partisan_discussion,policy,available,d_gender,56,0.001828231292517003,0.5535714285714286
echo_con,echo_2021,partisan_discussion,policy,available,d_income,0,NA,NA
echo_con,echo_2021,partisan_discussion,policy,available,h,72,0.026777644854537107,0.6805555555555556
echo_con,echo_2021,partisan_discussion,policy,available,p,72,0.0024107142857142925,0.5138888888888888
echo_con,echo_2021,partisan_discussion,policy,available,p_absolute,72,0.00275793650793651,0.5138888888888888
echo_lab,echo_2021,partisan_discussion,policy,available,d_combined,0,NA,NA
echo_lab,echo_2021,partisan_discussion,policy,available,d_education,0,NA,NA
echo_lab,echo_2021,partisan_discussion,policy,available,d_gender,107,-0.034723705681649605,0.3925233644859813
echo_lab,echo_2021,partisan_discussion,policy,available,d_income,0,NA,NA
echo_lab,echo_2021,partisan_discussion,policy,available,h,112,0.06493651669701825,0.7857142857142857
echo_lab,echo_2021,partisan_discussion,policy,available,p,112,0.09546308106575964,0.9017857142857143
echo_lab,echo_2021,partisan_discussion,policy,available,p_absolute,112,0.09546308106575963,0.9017857142857143
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,d_combined,0,NA,NA
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,d_education,0,NA,NA
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,d_gender,156,-0.009423076923076912,0.40384615384615385
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,d_income,0,NA,NA
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,h,160,0.004364887441674871,0.53125
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,p,149,-0.01588207094918505,0.38926174496644295
echo_mixed,echo_2021,mixed_partisan_discussion,policy,available,p_absolute,160,0.016020833333333335,0.54375
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,d_combined,0,NA,NA
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,d_education,0,NA,NA
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,d_gender,0,NA,NA
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,d_income,0,NA,NA
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,h,1,-0.14461132959494832,0
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,p,1,0,0
hongkong_deliberation,hongkong_2020,facilitated_discussion,policy,available,p_absolute,1,0,0
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,d_combined,0,NA,NA
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,d_education,0,NA,NA
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,d_gender,0,NA,NA
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,d_income,0,NA,NA
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,h,1,-0.04034096487552652,0
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,p,0,NA,NA
hongkong_discussion,hongkong_2020,casual_discussion,policy,available,p_absolute,1,0.033333333333333326,1
oboe_1,oboe_2010,town_meeting,policy,available,d_combined,21,-0.005853174603174601,0.5714285714285714
oboe_1,oboe_2010,town_meeting,policy,available,d_education,51,0.020568783068783073,0.5882352941176471
oboe_1,oboe_2010,town_meeting,policy,available,d_gender,33,0.029013347763347765,0.696969696969697
oboe_1,oboe_2010,town_meeting,policy,available,d_income,42,-0.012412603930461076,0.47619047619047616
oboe_1,oboe_2010,town_meeting,policy,available,h,54,0.023258086904483485,0.5925925925925926
oboe_1,oboe_2010,town_meeting,policy,available,p,50,-0.0034226190476190485,0.58
oboe_1,oboe_2010,town_meeting,policy,available,p_absolute,54,0.030164241622574955,0.6666666666666666
oboe_10,oboe_2010,town_meeting,policy,available,d_combined,28,-0.04749149659863946,0.32142857142857145
oboe_10,oboe_2010,town_meeting,policy,available,d_education,40,-0.03141369047619047,0.35
oboe_10,oboe_2010,town_meeting,policy,available,d_gender,42,-0.06886337868480724,0.30952380952380953
oboe_10,oboe_2010,town_meeting,policy,available,d_income,34,-0.0171218487394958,0.38235294117647056
oboe_10,oboe_2010,town_meeting,policy,available,h,42,0.010323363567718616,0.5476190476190477
oboe_10,oboe_2010,town_meeting,policy,available,p,40,7.589285714285632e-4,0.55
oboe_10,oboe_2010,town_meeting,policy,available,p_absolute,42,0.049050453514739224,0.6428571428571429
oboe_11,oboe_2010,town_meeting,policy,available,d_combined,0,NA,NA
oboe_11,oboe_2010,town_meeting,policy,available,d_education,0,NA,NA
oboe_11,oboe_2010,town_meeting,policy,available,d_gender,30,-0.006322751322751324,0.43333333333333335
oboe_11,oboe_2010,town_meeting,policy,available,d_income,23,0.01973343685300207,0.4782608695652174
oboe_11,oboe_2010,town_meeting,policy,available,h,45,0.004114239777271209,0.4
oboe_11,oboe_2010,town_meeting,policy,available,p,42,-0.0019794028722600206,0.5
oboe_11,oboe_2010,town_meeting,policy,available,p_absolute,45,0.02795855379188712,0.5555555555555556
oboe_13,oboe_2010,town_meeting,policy,available,d_combined,6,-0.04166666666666668,0.3333333333333333
oboe_13,oboe_2010,town_meeting,policy,available,d_education,28,-0.014243197278911561,0.42857142857142855
oboe_13,oboe_2010,town_meeting,policy,available,d_gender,12,-0.076587301587301565,0.25
oboe_13,oboe_2010,town_meeting,policy,available,d_income,27,0.03876763668430335,0.5555555555555556
oboe_13,oboe_2010,town_meeting,policy,available,h,36,-0.025334453286174976,0.3611111111111111
oboe_13,oboe_2010,town_meeting,policy,available,p,35,-0.07397959183673469,0.37142857142857144
oboe_13,oboe_2010,town_meeting,policy,available,p_absolute,36,0.012276785714285712,0.5555555555555556
oboe_14,oboe_2010,town_meeting,policy,available,d_combined,0,NA,NA
oboe_14,oboe_2010,town_meeting,policy,available,d_education,0,NA,NA
oboe_14,oboe_2010,town_meeting,policy,available,d_gender,22,0.04215367965367965,0.5454545454545454
oboe_14,oboe_2010,town_meeting,policy,available,d_income,22,0.004978354978354987,0.45454545454545453
oboe_14,oboe_2010,town_meeting,policy,available,h,42,0.012989640713517754,0.4523809523809524
oboe_14,oboe_2010,town_meeting,policy,available,p,39,0.005257936507936508,0.5641025641025641
oboe_14,oboe_2010,town_meeting,policy,available,p_absolute,42,0.031016156462585036,0.6190476190476191
oboe_15,oboe_2010,town_meeting,policy,available,d_combined,4,-0.06607142857142859,0
oboe_15,oboe_2010,town_meeting,policy,available,d_education,47,0.028904930766632888,0.5957446808510638
oboe_15,oboe_2010,town_meeting,policy,available,d_gender,3,0.04761904761904763,0.3333333333333333
oboe_15,oboe_2010,town_meeting,policy,available,d_income,54,0.011542842445620222,0.5
oboe_15,oboe_2010,town_meeting,policy,available,h,60,0.006546435213116672,0.5333333333333333
oboe_15,oboe_2010,town_meeting,policy,available,p,59,-0.013001076136669362,0.4576271186440678
oboe_15,oboe_2010,town_meeting,policy,available,p_absolute,60,0.019232804232804233,0.5833333333333334
oboe_16,oboe_2010,town_meeting,policy,available,d_combined,28,-0.027019557823129252,0.35714285714285715
oboe_16,oboe_2010,town_meeting,policy,available,d_education,56,0.011708120748299317,0.5357142857142857
oboe_16,oboe_2010,town_meeting,policy,available,d_gender,50,0.018119047619047618,0.56
oboe_16,oboe_2010,town_meeting,policy,available,d_income,49,-0.03429705215419501,0.30612244897959184
oboe_16,oboe_2010,town_meeting,policy,available,h,89,0.0087157593988704,0.4943820224719101
oboe_16,oboe_2010,town_meeting,policy,available,p,85,-0.03410364145658263,0.3411764705882353
oboe_16,oboe_2010,town_meeting,policy,available,p_absolute,89,0.01948903156768326,0.4606741573033708
oboe_17,oboe_2010,town_meeting,policy,available,d_combined,12,0.013194444444444427,0.6666666666666666
oboe_17,oboe_2010,town_meeting,policy,available,d_education,22,0.02689393939393938,0.6818181818181818
