format,construct,timing_class,membership,metric,weighting,pairs,families,mean,positive_fraction,largest_family_share,se,df,lower,upper,inference,omitted_family
deliberative_poll,policy,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
deliberative_poll,policy,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,a1r
dyadic_cross_party,affect,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_cross_party,affect,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,cross_party_2021
dyadic_online_gen_HH,affect,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,affect,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HH,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,affect,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_gen_HM,stereotype_judgment,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,available,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_gender,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_income,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,d_income,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,h,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,h,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,p,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,p,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,p_absolute,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,affect,immediate,paired,p_absolute,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_combined,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_combined,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_education,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_education,equal_family_event,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
dyadic_online_igr_HH,stereotype_judgment,immediate,available,d_gender,pairs,0,0,NA,NA,NA,NA,NA,NA,NA,no eligible pairs,whatsapp
